unique_id,city,state,contact_title,category,PRMKTS,EQMKTS,RAMKTS,MMKTS,has_facebook,has_twitter,degree_connected,revenue,headcount
AIYGRMPC,New York,NY,CMO,Healthcare,0.21112123538690053,0.4795764548895042,0.46771415664293875,0.3861372823064479,True,True,2.0,6013000,210
IXSJTEBW,New York,NY,Sales,Insurance,0.6633871588587141,0.7232682788948934,0.5444044277521006,0.6436866218352361,True,False,2.0,3718000,278
LAPGQEVU,Chicago,IL,Owner,Hardware,0.3986108060728892,0.5807350902317252,0.36307232038575227,0.4474727388967889,True,True,3.0,6338000,133
ONMHBCLJ,Kansas City,MO,Sales,Hardware,0.46802353786195006,0.6398763977227275,0.6403201873664339,0.5827400409837039,False,False,2.0,3815000,298
OFADUWZM,San Jose,CA,CMO,Restaurant,0.42858937510872086,0.7614543767182786,0.24713334541878795,0.47905903241526254,True,True,2.0,6681000,76
AUYJGOEL,Los Angeles,CA,Data Scientist,Hardware,0.3440214256156816,0.3361800988497706,0.46334518203388747,0.38118223549977986,False,True,3.0,6598000,192
UGYKAEBS,New York,NY,Sales,Insurance,0.3016645101215375,0.2605658987409573,0.5866701945937068,0.3829668678187339,True,False,2.0,3110000,281
UALECYOH,New York,NY,Manager,Automotive,0.6188247288703728,0.5843532392646175,0.47899602754242687,0.5607246652258057,True,True,1.0,4351000,203
FWMTJXPD,Austin,TX,Data Scientist,Law,0.3997407669782965,0.480807875257294,0.5318631596930711,0.4708039339762205,False,True,3.0,6087000,279
DOILUEHK,New York,NY,Sales,Healthcare,0.4491146638070017,0.4858796801004872,0.5216881048428532,0.485560816250114,False,True,1.0,4398000,107
TIRWXYDB,Chicago,IL,Data Scientist,Healthcare,0.4876326918058283,0.2118302820511116,0.537856125201777,0.41243969968623895,False,True,2.0,4682000,160
PTQDCZEM,Freehold,NJ,Manager,Insurance,0.5150405074126673,0.35350575135664436,0.4717080157503231,0.4467514248398783,False,False,2.0,4361000,219
WYTLJXOM,Albany,NY,Owner,Software,0.25449077098544437,0.49822002680137656,0.41462917371316393,0.38911332383332825,True,False,2.0,6818000,114
MIXYDLTV,New York,NY,CEO,Healthcare,0.42068222561194607,0.48685089093639067,0.3586690334859909,0.4220673833447759,True,True,2.0,8324000,200
ERKSCHUL,San Jose,CA,CEO,Law,0.16247935034219774,0.537399678980182,0.3479824311823604,0.34928715350158007,True,False,3.0,8435000,98
WVUDREZF,Denver,CO,CMO,Healthcare,0.5655853762753374,0.6554031593329068,0.39447587657156497,0.5384881373932697,False,True,3.0,7547000,157
DIAPWKNJ,New York,NY,Manager,Law,0.14527710427260876,0.3798987071898823,0.49037585944321727,0.33851722363523606,False,True,,4846000,170
DOSUMLNX,Chicago,IL,CMO,Healthcare,0.49383819901673776,0.5377217985979389,0.47264423135472206,0.5014014096564662,False,True,2.0,5925000,235
ELCTPKVG,Austin,TX,Engineer,Insurance,0.5572873728706762,0.2926242907817628,0.4716427333976758,0.4405181323500383,True,True,2.0,5232000,248
QJKZITDR,Denver,CO,Data Scientist,Restaurant,0.41736965400260423,0.5242358464046889,0.5003829960015762,0.4806628321362898,True,False,2.0,3995000,307
IFGAVRLS,New York,NY,,Insurance,0.5800827692670157,0.41142454149575597,0.6012608354305033,0.5309227153977584,True,False,2.0,3073000,350
FNATBHVG,New York,NY,Sales,Healthcare,0.6224985759896664,0.6142721640143193,0.5778181121613488,0.6048629507217781,False,False,2.0,4755000,215
NHBFGODV,Chicago,IL,Sales,Hardware,0.520723244216961,0.31398653224412654,0.42386543201212723,0.41952506949107154,False,True,2.0,5607000,162
TRKJMQNE,Chicago,IL,Data Scientist,Healthcare,0.47311339676068936,0.5042676644636667,0.526639783238944,0.5013402814877667,False,True,,4996000,169
PENXTODI,New York,NY,Sales,Automotive,0.37292199961638384,0.44516214936354886,0.5993317620750215,0.4724719703516514,True,False,2.0,3903000,331
OMNYCPFU,Freehold,NJ,CMO,Finance,0.5991678104951114,0.5450436451376014,0.6224426696780962,0.5888847084369363,True,True,2.0,5982000,273
HESNQDKL,Chicago,IL,Sales,Automotive,0.6913933282198329,0.7387140033929207,0.5213903362274914,0.650499222613415,False,False,2.0,3702000,195
BOENZMWS,Denver,CO,Engineer,Law,0.5914475456637921,0.8051388848806986,0.5710487566689717,0.6558783957378208,False,False,3.0,5362000,299
PLEDCGJK,Las Vegas,NV,Engineer,Insurance,0.6156786836854264,0.6682583515118045,0.4831153818879863,0.5890174723617391,True,False,3.0,5102000,246
ZIEPTGSQ,Boston,MA,CMO,Insurance,0.4768961939282993,0.5521070444224633,0.6033916880326212,0.5441316421277946,True,False,2.0,1512000,304
HTEVNPXJ,New York,NY,Engineer,Restaurant,0.4586589400051412,0.39368291483206297,0.46265013180809783,0.43833066221510064,True,False,2.0,3535000,262
PYHTFBNJ,Denver,CO,,Automotive,0.6009862249164604,0.5152931179253152,0.4656102408540168,0.5272965278985975,True,True,2.0,4699000,190
MOCKLHAF,New York,NY,Sales,Healthcare,0.47044672343500704,0.5307155557068209,0.5793560710446248,0.5268394500621509,False,False,2.0,4141000,233
MPKNFSXT,New York,NY,Sales,Insurance,0.46695943367155013,0.3247390895618687,0.49506390537892264,0.4289208095374472,False,False,2.0,4292000,241
SZHTYNLF,Denver,CO,CMO,Manufacturing,0.43325173221444274,0.47474330903958106,0.36739051907056675,0.4251285201081969,True,True,2.0,6637000,145
CAKHZVGQ,San Diego,CA,Engineer,Manufacturing,0.4861605621086841,0.5062941392547137,0.4476053599673393,0.480020020443579,True,True,3.0,6062000,175
NMSAZVPB,New York,NY,Manager,Automotive,0.4969844864413682,0.6653316026970727,0.6287095710575966,0.5970085533986792,False,False,2.0,3291000,351
EUKCPQVY,Chicago,IL,CEO,Healthcare,0.4793570723754785,0.35476232915951816,0.5131993808069159,0.4491062607806375,True,True,2.0,5888000,329
VWSLZUQO,Chicago,IL,Owner,Insurance,0.4011326760294056,0.5275356921189811,0.5879226384790069,0.5055303355424646,True,False,2.0,2529000,301
UPLDQIFC,Chicago,IL,CEO,Hardware,0.4597547422776076,0.42575011065238355,0.29853388987857876,0.39467958093619,False,True,2.0,7821000,168
KAMPQUBI,San Jose,CA,Manager,Healthcare,0.5753423128683725,0.567574775016183,0.5751891441729048,0.5727020773524868,False,False,2.0,4987000,179
WHBDIZUX,Boston,MA,CMO,Insurance,0.5232557661410329,0.49869163028685193,0.5990483606426267,0.5403319190235037,False,False,1.0,2021000,310
YARUBSLV,New York,NY,Sales,Hardware,0.37767542871889875,0.3705150780712671,0.4889613568316255,0.4123839545405971,False,True,1.0,4375000,155
WFXQKTCD,Tulsa,OK,Sales,Healthcare,0.6763605875533444,0.38429952448696797,0.485304838075826,0.5153216500387128,False,True,3.0,5739000,184
WAIEYQKD,New York,NY,Engineer,Software,0.34615652675843683,0.4529426012981439,0.6051083267832988,0.46806915161329316,False,False,2.0,4189000,340
MVPTXZSF,Chicago,IL,Engineer,Insurance,0.6136685112251852,0.6247495793820058,0.45816170878539836,0.5655265997975297,False,False,3.0,4020000,237
UIWSNERQ,Denver,CO,Engineer,Healthcare,0.5475732906199893,0.2544388531125136,0.5306695671494202,0.44422723696064104,False,True,1.0,5077000,172
DXFPGSBE,Los Angeles,CA,Engineer,Healthcare,0.3667825790379694,0.6334806850701199,0.8941613579201204,0.6314748740094033,False,False,1.0,896000,348
BDCYNUJF,Chicago,IL,Manager,Healthcare,0.6227714214846845,0.44708206602780853,0.5101897168937167,0.5266810681354032,True,True,1.0,5278000,194
YDOTLIKC,Seattle,WA,Sales,Finance,0.2570725752032823,0.5016820725519014,0.6912096458814618,0.4833214312122152,True,False,2.0,6390000,256
YBJFZVET,Chicago,IL,Owner,Insurance,0.6557192116341902,0.5156379382434075,0.4118245229064883,0.5277272242613621,False,True,2.0,4924000,186
RODZXKJP,Phoenix,AZ,Engineer,Healthcare,0.5007531749920788,0.4590993595715288,0.6676428746444802,0.5424984697360293,True,False,2.0,3721000,224
GZEFOVBS,Freehold,NJ,Manager,Healthcare,0.7457238684460831,0.6801869983708271,0.5566881709656246,0.6608663459275116,False,False,2.0,4970000,193
TNVIMYGL,San Jose,CA,Sales,Hardware,0.3046642174006762,0.37060063253603215,0.5351624585629565,0.4034757694998883,False,False,1.0,3708000,79
HJPBSGEL,San Jose,CA,CEO,Healthcare,0.4692835897938726,0.72458915952836,0.41321352579069254,0.5356954250376417,True,True,2.0,7806000,200
LCPHQTFM,Denver,CO,,Insurance,0.471378021248903,0.3226932963063925,0.4846196167160271,0.4262303114237742,True,False,3.0,4706000,254
GPIVLBDO,Chicago,IL,Manager,Automotive,0.3991189807196963,0.5184393934297847,0.587543081336832,0.5017004851621043,False,False,2.0,3217000,300
URJVWSHK,Austin,TX,Data Scientist,Automotive,0.5928074044009144,0.6159242332626029,0.5101913354553154,0.5729743243729443,True,False,3.0,5360000,269
UXSYZOPM,Austin,TX,Engineer,Hardware,0.42111130008697595,0.47476154598916864,0.4895750089273946,0.4618159516678464,True,False,3.0,5283000,143
IBPRAGFU,New York,NY,Sales,Insurance,0.5112096837231387,0.29207465254789705,0.5052782969691656,0.43618754441340046,False,False,2.0,4365000,335
QNIFSKOY,New York,NY,Sales,Healthcare,0.6433928646106051,0.45970045306274615,0.5549882578510602,0.5526938585081371,True,False,2.0,4548000,207
RSNIFPMH,Los Angeles,CA,Manager,Healthcare,0.728496378158631,0.41484536372859687,0.644301044317585,0.5958809287349377,True,False,2.0,3849000,226
LQZDVMXI,New York,NY,Owner,Manufacturing,0.5521845853074258,0.5192785340546522,0.6333871081866267,0.5682834091829015,False,False,2.0,3598000,360
NYADHEVG,New York,NY,CMO,Insurance,0.562680162816631,0.6053689983765624,0.22694878293835574,0.4649993147105164,False,True,3.0,7617000,92
PLHECWVO,New York,NY,Engineer,Insurance,0.33806770970424227,0.4990690236029124,0.5329522970214072,0.456696343442854,False,False,2.0,3366000,302
TWZMKSCB,Las Vegas,NV,Owner,Automotive,0.37939327349343915,0.3422569841326094,0.35290750804941196,0.35818592189182014,True,True,2.0,6413000,121
XJVCTMRS,Austin,TX,Data Scientist,Hardware,0.6281795061292179,0.4224016344525303,0.5195708911902206,0.5233840105906563,True,True,3.0,5796000,264
SKTBIMGE,Los Angeles,CA,Owner,Healthcare,0.5192699859241448,0.45684298030525633,0.5349815087042881,0.5036981583112297,True,False,2.0,6030000,206
RZSQWUVI,Memphis,TN,Owner,Healthcare,0.5199508587187284,0.6423786530752991,0.657655111431259,0.6066615410750954,False,False,2.0,4355000,331
KFCEDAIL,Boston,MA,CMO,Automotive,0.4810838218288058,0.4100052463737176,0.3292275037652204,0.4067721906559146,True,True,2.0,5972000,156
RMCXITDE,New York,NY,Owner,Healthcare,0.43117952766834283,0.6789885964718271,0.6198144675030245,0.5766608638810649,True,False,2.0,4097000,295
CJLQRSBO,Chicago,IL,Sales,Insurance,0.30648274338130765,0.5483780958992913,0.5267294824663253,0.46053010724897475,False,False,2.0,3526000,274
SLCEQKHB,Las Vegas,NV,CMO,Law,0.48019166464835183,0.6728010945991536,0.37472833271159967,0.5092403639863684,True,True,3.0,7440000,136
URIFOEQD,New York,NY,,Healthcare,0.5301276951006929,0.3997990445974436,0.4466041120247686,0.4588436172409684,False,True,2.0,7090000,207
SAPUMFZG,New York,NY,Owner,Hardware,0.5713997174202897,0.4785150881484942,0.6310493827718267,0.5603213961135368,True,False,2.0,3748000,336
CQHZUJNG,Denver,CO,CMO,Automotive,0.4660581661891491,0.5096573360740665,0.31733003681001964,0.4310151796910784,False,True,2.0,6865000,137
KUXGAOQY,San Jose,CA,Owner,Automotive,0.4029997206200292,0.5269046367631273,0.3825718346944999,0.4374920640258854,False,False,2.0,6562000,122
FGXHOCQK,New York,NY,CMO,Software,0.6206499714527498,0.4053486421714693,0.3920034864814635,0.4726673667018942,False,True,2.0,6182000,153
ZAVGNMTB,New York,NY,Owner,Insurance,0.4159398473005749,0.622204230654568,0.5289040299178793,0.5223493692910074,False,False,2.0,3297000,253
QCREALXB,New York,NY,Owner,Healthcare,0.38821824296167756,0.4600873247451508,0.5497811970058333,0.46602892157088727,True,True,2.0,5911000,247
SPMLTUAN,Denver,CO,CEO,Insurance,0.64321327489622,0.6249968175274982,0.2578967465653824,0.5087022796630336,False,True,2.0,7088000,108
UOLDPSJB,New York,NY,Data Scientist,Insurance,0.5180252844506973,0.44077985835714234,0.4858749858233093,0.4815600428770496,True,False,3.0,4335000,251
HZITRBCE,San Diego,CA,Data Scientist,Automotive,0.2818459005697844,0.6002763951039437,0.43202470444780683,0.43804900004051167,False,True,3.0,5958000,183
NWRXUYCO,Las Vegas,NV,Engineer,Insurance,0.39320296412589534,0.5795102360882771,0.5674508771690993,0.5133880257944239,True,False,2.0,4266000,325
EKOJAISN,San Diego,CA,Engineer,Insurance,0.335805782138748,0.4470192083148582,0.49863691474395544,0.4271539683991872,False,True,2.0,5348000,295
MTDRUCBQ,Chicago,IL,Manager,Insurance,0.509428381498697,0.7101777128972192,0.529114756884133,0.5829069504266831,True,False,2.0,3516000,232
CSVHFUZE,Boston,MA,Sales,Healthcare,0.39172395647117214,0.5106852014779161,0.4464793045376479,0.4496294874955787,True,False,3.0,5266000,143
JVFSPHIY,Chicago,IL,Manager,Insurance,0.5053889707837443,0.45419460297562597,0.5727434655431547,0.5107756797675084,False,False,2.0,2961000,277
AWXECHMJ,Denver,CO,Sales,Hardware,0.5310080955875427,0.38545032753523784,0.5738261869220267,0.49676153668160244,False,False,2.0,4520000,291
EDUTKGWQ,New York,NY,Manager,Insurance,0.4945799692073014,0.4379529609792856,0.462621162645825,0.4650513642774707,False,False,2.0,4760000,215
NYEQXVZS,Denver,CO,Engineer,Automotive,0.4666936841006582,0.5957161040899539,0.5892336369546781,0.5505478083817634,False,False,2.0,4006000,339
GRESFBHY,New York,NY,Sales,Law,0.3795938902953998,0.2388846069858649,0.5712996071517034,0.396592701477656,True,False,2.0,4634000,248
IZFWENDB,Phoenix,AZ,Sales,Law,0.30676452929234344,0.4382646657170591,0.47512178536114863,0.40671699345685036,True,False,3.0,5782000,124
ILYHNOGD,New York,NY,Engineer,Insurance,0.28616375350064316,0.682819493206042,0.4631362325399116,0.47737315974886557,False,False,2.0,3814000,241
TWDOBKGX,New York,NY,Sales,Hardware,0.42813296287628094,0.42826342215037716,0.5066622032575775,0.4543528627614119,True,False,3.0,4791000,200
PRZHJWKO,New York,NY,Engineer,Insurance,0.45501999998150416,0.4584649305211297,0.5205333187269633,0.4780060830765324,False,False,2.0,3431000,274
GQOBRMSN,San Diego,CA,Data Scientist,Insurance,0.7418977055010929,0.4502943942138778,0.518126570286718,0.5701062233338962,False,True,2.0,5242000,307
GIWRFHBV,Chicago,IL,Sales,Insurance,0.4935065891873597,0.39710498202881683,0.5812371512146848,0.49061624081028704,True,False,2.0,2863000,335
GCTMPFUD,Denver,CO,Sales,Hardware,0.5815892052070484,0.5814093635291018,0.622548909778395,0.5951824928381817,False,False,2.0,4471000,358
FYAIUJOX,Boston,MA,CEO,Law,0.46237269223437594,0.5231416313137464,0.22176637105068392,0.40242689819960215,True,True,1.0,9139000,217
YPKUJECX,New York,NY,Engineer,Insurance,0.7123479469434693,0.5359876404464355,0.48428406074423636,0.5775398827113803,False,False,2.0,4343000,213
XFORCDNI,Denver,CO,Engineer,Hardware,0.7193185700840555,0.4268838144531157,0.5002641566050359,0.5488221803807357,True,True,2.0,4689000,183
WKTUYQAZ,New York,NY,Data Scientist,Healthcare,0.709704199794781,0.23107419494189502,0.49811388107119475,0.4796307586026236,False,True,2.0,4910000,146
PGNVFTWZ,Denver,CO,Data Scientist,Insurance,0.6156863382602001,0.29371181514634714,0.606891612513522,0.5054299219733565,True,False,2.0,3675000,383
DAUEWQGF,Las Vegas,NV,Engineer,Manufacturing,0.34268435151204985,0.649904535326209,0.48702693818146553,0.4932052750065748,True,True,2.0,5500000,222
IGYDEVNL,Chicago,IL,Sales,Hardware,0.42280535953577003,0.35677184684738006,0.3989946647538082,0.39285729037898615,False,True,2.0,5841000,161
NGIDZOAU,New York,NY,Manager,Healthcare,0.5206884997960548,0.3253202289992328,0.5397728181276988,0.4619271823076621,True,True,2.0,5471000,231
CQXSEUDP,Phoenix,AZ,Sales,Insurance,0.6038863815603387,0.47245420287110135,0.40114085312060077,0.492493812517347,True,True,2.0,5707000,164
XNCUOKZA,Seattle,WA,Engineer,Healthcare,0.6976119865789451,0.5225807137576797,0.5984814159396401,0.6062247054254216,True,False,2.0,5222000,197
JXDACLSI,Boston,MA,Owner,Insurance,0.46611317073991365,0.32022975112152696,0.5788297492881925,0.45505755704987766,False,False,2.0,1384000,290
FQPSBVZI,San Jose,CA,CEO,Law,0.675447201502283,0.46750270178771935,0.352569155054661,0.4985063527815545,True,False,3.0,8359000,108
VKYNWMUO,New York,NY,Sales,Insurance,0.3758271319285138,0.515041949672143,0.5097098583343971,0.46685964664501794,True,False,2.0,4129000,242
WQDSELBM,Boston,MA,Owner,Healthcare,0.4112062411739061,0.46989666713659745,0.5884954031859436,0.489866103832149,False,True,2.0,3456000,254
VLSKNZQC,Boston,MA,,Automotive,0.4499513626640539,0.5071617367589114,0.6219426271070311,0.526351908843332,True,False,2.0,2116000,312
IYVFHDXP,Phoenix,AZ,Engineer,Automotive,0.5952107028752494,0.3231167501957213,0.494630042368676,0.47098583181321557,True,True,2.0,5327000,267
EUNKLCAJ,Boston,MA,Owner,Healthcare,0.5830982644984879,0.513514678504603,0.540200829960915,0.545604590988002,False,False,2.0,4034000,207
NCSZFXLA,San Diego,CA,Owner,Healthcare,0.6000190134497732,0.32196068981785253,0.666906819437213,0.5296288409016129,False,False,1.0,4046000,333
KDRCFYGA,New York,NY,Sales,Automotive,0.30325746565380474,0.3138637237258725,0.5380108644264616,0.3850440179353796,False,False,3.0,4419000,288
XJRDWPBL,Denver,CO,Engineer,Law,0.29273524249606475,0.17441308301734187,0.6014720134048399,0.3562067796394155,True,False,2.0,3287000,185
KTFMASVH,Los Angeles,CA,Engineer,Law,0.576326457691258,0.45903336112916254,0.4716431769200944,0.5023343319135051,False,True,2.0,6152000,192
BGMEYZLK,New York,NY,Owner,Healthcare,0.32226509819047433,0.5695300968148443,0.508783717040817,0.46685963734871194,True,False,2.0,4964000,162
NVUJZIWL,New York,NY,CEO,Healthcare,0.464567754192923,0.45887028025330656,0.6075825855231672,0.5103402066564656,True,True,2.0,5523000,390
KBJDITQZ,Phoenix,AZ,CMO,Automotive,0.5711180475254232,0.5772076495602221,0.5741187466520449,0.5741481479125633,False,False,2.0,4749000,359
YEGBQVIW,New York,NY,Engineer,Insurance,0.5061173973891447,0.4798924393707259,0.5310186302368389,0.5056761556655699,False,False,2.0,4049000,333
NWZFUGTR,Chicago,IL,Owner,Law,0.5117869950194396,0.33549200116881595,0.491752396498175,0.44634379756214343,False,True,2.0,5039000,207
CJOXMQYA,San Jose,CA,Sales,Healthcare,0.3738599616413542,0.28617485709677337,0.7417274435792769,0.4672540874391348,True,False,2.0,4125000,397
ZJLOVBFT,San Diego,CA,CMO,Automotive,0.5371333949960014,0.5796400195751508,0.36906553074306414,0.49527964843807215,False,True,2.0,6537000,145
KFTSYOLW,Memphis,TN,Data Scientist,Healthcare,0.568528479045409,0.5306623466444313,0.6135474289520785,0.5709127515473064,False,False,3.0,4477000,183
FIEZGRVC,Phoenix,AZ,Engineer,Software,0.2900873795236183,0.5445957399802203,0.5757290614661035,0.47013739365664736,False,False,2.0,4633000,315
ZSHBLVDE,New York,NY,Engineer,Finance,0.5501487509223735,0.4744442069663126,0.5991558095734247,0.5412495891540369,False,True,,4192000,133
WBMVSXZD,Los Angeles,CA,CMO,Healthcare,0.49918202264024697,0.30545368996820366,0.39676586484273024,0.4004671924837269,True,True,2.0,7818000,175
WFKNYOXG,Seattle,WA,Owner,Healthcare,0.6442720001306081,0.5437982542067941,0.6895954802924975,0.6258885782099666,True,False,3.0,5406000,363
LXIDYQEJ,Phoenix,AZ,CEO,Finance,0.37897227025576186,0.4604360051312488,0.48543694731048004,0.4416150742324969,True,True,2.0,9223000,259
CTEWZUKM,Memphis,TN,Data Scientist,Insurance,0.5501853073465688,0.40392904647699235,0.48846338241636383,0.4808592454133083,True,True,3.0,5443000,252
KFOZJPXN,Chicago,IL,Owner,Insurance,0.6810958837287449,0.32790679740032647,0.567214636769681,0.5254057726329174,True,False,1.0,2082000,293
WXJNMBCF,Las Vegas,NV,Sales,Service,0.6519554069706712,0.49446108582900505,0.5889112239458589,0.5784425722485117,False,False,2.0,4522000,308
NFBSUKMA,New York,NY,Owner,Healthcare,0.38812227605907984,0.5195852724043359,0.4661434092419725,0.45795031923512947,True,True,2.0,6082000,178
IZHKJBVL,Chicago,IL,Manager,Insurance,0.5077259949141205,0.4048739577405312,0.5812625976739303,0.49795418344286063,False,False,2.0,2798000,335
CENMBYAQ,Los Angeles,CA,Owner,Law,0.43711936614116687,0.5552774406928594,0.4343687024080476,0.4755885030806913,False,False,3.0,6728000,138
NIEGOZUB,Phoenix,AZ,Engineer,Insurance,0.2799470512977405,0.4546336448707555,0.41429370549163524,0.38295813388671046,True,False,3.0,5360000,195
TQINFWXD,Chicago,IL,CEO,Insurance,0.5331233327902373,0.5432623439174376,0.3944968816688383,0.49029418612550435,False,False,2.0,5335000,205
AFHEYNPV,New York,NY,Sales,Hardware,0.5351011470801327,0.36543974929673895,0.4797089872673229,0.46008329454806485,True,True,2.0,4909000,208
TEUZXFNO,Chicago,IL,CMO,Law,0.3456282463828533,0.3419778517119543,0.4959631706419593,0.3945230895789223,True,True,2.0,4607000,213
CESVTARO,Denver,CO,Owner,Hardware,0.3319242792862901,0.6209299256879408,0.46261009173849166,0.47182143223757417,True,True,2.0,5564000,190
BYZWMSQC,New York,NY,CMO,Insurance,0.6380912605967926,0.4392711901936046,0.36912335093069093,0.4821619339070294,True,True,1.0,5390000,199
HPAVTOUF,New York,NY,Engineer,Software,0.4175411657916691,0.41683884990899966,0.5502067523087517,0.4615289226698069,True,False,3.0,4398000,277
RANGQLDW,San Jose,CA,Sales,Insurance,0.5913314241766242,0.6897362668705617,0.4428013231976037,0.5746230047482631,False,False,2.0,5102000,140
YGKLDHPI,Chicago,IL,Manager,Automotive,0.5922610247523644,0.19150954266898568,0.4145806991618367,0.3994504221943956,True,False,2.0,4478000,99
KXFCQPJR,Las Vegas,NV,Owner,Healthcare,0.6084277811262484,0.592011246528548,0.4345739131312104,0.5450043135953356,False,True,2.0,6663000,168
JBSUCOHV,San Jose,CA,Engineer,Healthcare,0.46183412646782607,0.5503522345567791,0.4493414306311211,0.4871759305519087,True,True,3.0,7502000,192
ZYJSXTHG,Boston,MA,Sales,Automotive,0.4366082730395519,0.6556693029239182,0.3987875131661137,0.49702169637652793,True,True,2.0,4886000,144
ZKLUJVWF,New York,NY,CMO,Finance,0.6825150101288119,0.304337782695929,0.5665233081445822,0.517792033656441,True,False,3.0,6324000,227
KVSLYRIZ,Austin,TX,Sales,Automotive,0.48572327714238905,0.3880924790558765,0.3466388977886712,0.4068182179956456,True,True,2.0,6253000,87
ALJVKRPC,New York,NY,CMO,Automotive,0.48712563187885805,0.42570985605886613,0.48866341930441315,0.4671663024140458,False,False,2.0,4449000,244
GZMLNOIC,New York,NY,Engineer,Insurance,0.47364849930806463,0.4507972690343156,0.5851374226185573,0.5031943969869792,True,False,2.0,3735000,355
JUWPGBAK,Chicago,IL,CMO,Automotive,0.4722799612316726,0.7698831096843302,0.5547855314003937,0.5989828674387988,False,False,1.0,3396000,285
LSWFVIGU,New York,NY,Sales,Healthcare,0.5378812927829425,0.3062371335447509,0.5490237125976886,0.46438071297512734,False,True,2.0,4494000,175
HWBTZFGL,Austin,TX,Owner,Healthcare,0.670328427511596,0.3498745256028426,0.67901651918963,0.566406490768023,False,False,2.0,4578000,335
FBPDJWKT,Chicago,IL,CMO,Healthcare,0.5681355572704428,0.6506976137801634,0.5677389809483478,0.5955240506663181,True,True,2.0,4286000,277
TGSMKINY,Las Vegas,NV,Owner,Healthcare,0.6116616044257777,0.5403555440908853,0.5774983170183426,0.5765051551783351,False,False,2.0,5260000,188
DNUQIHJT,San Jose,CA,Owner,Healthcare,0.2978285523881786,0.2980654782940114,0.6791451238745922,0.42501305151892743,True,False,2.0,4639000,313
SGKXQLBV,Freehold,NJ,CEO,Service,0.4146342392313624,0.6177252238305582,0.22868814175318797,0.42034920160503614,True,True,2.0,9239000,173
PVNRUCMG,Denver,CO,Owner,Law,0.25676815109532103,0.4147359944327239,0.49993707220847117,0.39048040591217203,True,False,3.0,5765000,218
MOSDWKPE,Boston,MA,CMO,Hardware,0.6106541786354346,0.514319780977054,0.2832408195312671,0.4694049263812519,True,True,3.0,7510000,117
UIBXRPQE,Denver,CO,Manager,Insurance,0.4750554273497171,0.6553080797510862,0.5416758356287921,0.5573464475765318,True,False,2.0,3900000,275
SVCFMPJO,Phoenix,AZ,,Automotive,0.4843225951548449,0.5498928243209533,0.4863173810695052,0.5068442668484344,True,False,2.0,4124000,154
DMNUJEOF,Chicago,IL,CEO,Software,0.5679005884540834,0.5573699423229262,0.25141597526370185,0.4588955020135705,True,True,2.0,7768000,141
VMAZSNYK,Phoenix,AZ,,Insurance,0.26583641187143525,0.5154944208285752,0.48057210029716113,0.4206343109990572,True,True,2.0,4950000,252
IHJTGSUY,Denver,CO,CMO,Law,0.33594961957754443,0.41332055417245195,0.5444639747019361,0.43124471615064414,True,False,2.0,5319000,301
JNKLBSYG,Kansas City,MO,Engineer,Automotive,0.3036282832288115,0.47375604059926857,0.5774594939345874,0.4516146059208892,True,True,2.0,4379000,330
FSVQEWLN,New York,NY,Sales,Finance,0.7844984875157953,0.38028681235976663,0.667243295382689,0.610676198419417,False,True,2.0,5757000,267
WQXPGOTB,New York,NY,CEO,Insurance,0.31628495447167604,0.4175059159061649,0.4406713608045383,0.3914874103941264,False,True,2.0,6409000,351
SJAVLFZP,Chicago,IL,Sales,Insurance,0.4928854229927905,0.5022094096346644,0.4411461902273983,0.4787470076182844,True,False,3.0,3807000,194
NFOXATSC,Kansas City,MO,Data Scientist,Software,0.35470683455932217,0.5754621858242766,0.49410805906357946,0.4747590264823927,True,False,3.0,5908000,265
VRTXIGPQ,New York,NY,Sales,Insurance,0.3506580747543483,0.5096302902519562,0.5346527116657602,0.46498035889068823,True,False,2.0,3601000,256
FDGYTZBH,New York,NY,CMO,Healthcare,0.48778651737614853,0.598339932835234,0.4965929360903741,0.5275731287672523,True,True,2.0,6668000,219
HXGVELSN,New York,NY,Owner,Healthcare,0.5523903384818291,0.4957206536936223,0.6022780740584647,0.5501296887446386,True,False,2.0,3957000,264
EHFDZXNY,Freehold,NJ,,Finance,0.29873904654081185,0.3739865977034117,0.3596417860524961,0.3441224767655732,True,True,2.0,10096000,229
KANJHLOE,New York,NY,CMO,Automotive,0.5746921163142739,0.6171618819972837,0.30424367626207377,0.49869922485787715,False,True,2.0,6779000,133
NVCXFRBY,Phoenix,AZ,Engineer,Finance,0.3041123165071312,0.4971626329789514,0.6894171459676106,0.4968973651512311,False,True,2.0,4336000,270
JNKMUDRX,New York,NY,Manager,Law,0.5633857342887458,0.6847286553632106,0.6772445222511781,0.6417863039677115,False,False,2.0,3684000,375
DQNZCYWX,Las Vegas,NV,CMO,Software,0.38361949753566765,0.4909826099309056,0.4868783193584035,0.4538268089416589,False,False,2.0,5545000,270
FASIERVG,Chicago,IL,Data Scientist,Healthcare,0.5274098651296559,0.552057361162506,0.542593968456514,0.5406870649162253,True,True,2.0,4723000,190
QMSKUGRY,Denver,CO,Sales,Automotive,0.709217178310981,0.42228646799180103,0.5440290761056917,0.5585109074694913,True,False,2.0,4006000,273
OWSNLDCZ,Boston,MA,CEO,Law,0.558650984949024,0.605473449582875,0.33056549040370004,0.498229974978533,True,True,2.0,7125000,199
